#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
########################################################################################################################                 ############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################              ############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################              ############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################               ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################               ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################               ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################               ###############################################################################################################################################################################################################################################################################################################################
########################################################################################################################              ###############################################################################################################################################################################################################################################################################################################################
#########################################################################################################################             ###############################################################################################################################################################################################################################################################################################################################
##########################################################################################################################            ###############################################################################################################################################################################################################################################################################################################################
##########################################################################################################################            ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
###########################################################################################################################           ###############################################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        #####################P################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        ##################### ################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        ##################### ################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        ##################### ################################################################################################################################################################################################################################################################################################
#######################################################################################################################                        #########                #############################################################################################################################################################################################################################################################################################
#######################################################################################################################                        #########                #############################################################################################################################################################################################################################################################################################
#########################################################################################################################                                                         ###################################################################################################################################################################################################################################################################################
#######################################################################################################                 #                                                         ###################################################################################################################################################################################################################################################################################
#######################################################################################################                 #   ############                                          ###################################################################################################################################################################################################################################################################################
##########################################################################################################              #  #            #                                         ###################################################################################################################################################################################################################################################################################
########################################################################################################P#              ####             #                                         ##################################################################################################################################################################################################################################################################################
######################################################################################################## #              ####             #                                          #################################################################################################################################################################################################################################################################################
######################################################################################################## #                                #                                          ################################################################################################################################################################################################################################################################################
######################################################################################################## ##########                       #                                          ################################################################################################################################################################################################################################################################################
########################                                                                                                                                                                                                                                                                                                               ##################################################################                         ###########################################################
                                                                                                                                                                                                                                                                                                               ##################################################################                           #########################################################
                                                                                                                                                                                                                                                                                                               ##################################################################                           #########################################################
                                                                                                                                                                                                                                                                                                               ##################################################################                           #########################################################
                                                                                                                                                                                                                                                                                                               ##################################################################                           #########################################################
                                                                                                                                                                                                                                                                                                               ##################################################################                           #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               #####################################################################################        #########################################################
                                                                                                                                                                                                                                                                                                               ###############################################  ####################################        #########################################################
                                                                                                                                                                                                                                                                                                               ###############################################  ####################################        #########################################################
                                                                                                                                                                                                                                                                                                               ###############################################  ####################################        #########################################################
                                                                                                                                                                                                                                                                                                               ###############################################     #################################        #########################################################
                                                                                                                                                                                                                                                                                                               ###############################################     #################################        #########################################################
                                                                                                                                                                                                                                                                                                               ###############################################     #################################        #########################################################
                                                                                                                                                                                                                                                                                                               ###########################################hhhhhh          ##########################        #########################################################
                                                                                                                                                                                                                                                                                                               ###########################################hhhhhh          ##########################        #########################################################
                                                                                                                                                                                                                                                                                                               ###########################################hhhhhh          ##########################        #########################################################
                                                                                                                                                                                                                                                                                                               ###########################################hhhhhhhhhhhh             #################        #########################################################
                                                                                                                                                                                                                                                                                                               #################################  ########hhhhhhhhhhhh             #################        #########################################################
                                                                                                                                                                                                                                                                                                               ###############              ####  ########hhhhhhhhhhhh             #################        #########################################################
                                                                                                                                                                                                                                                                                                               ###############              ####PP########hhhhhhhhhhhhh                   ##########        #########################################################
                                                                                                                                                                                                                                                                                                               ###############                                 hhhhhhhhhhhh               ##########          #######################################################
                                                                                                                                                                                                                                                                                                               ###############                                  hhhhhhhhhhhhhh            ##########          #######################################################
                                                                                                                                                                                                                                                                                                               ###############                                  hhhhhhhhhhhhhh                              #########################################################
                                                                                                                                                                                                                                                                                                               ###############                                   hhhhhhhhhhhhh                              #########################################################
                                                                                                                                                                                                                                                                                                               ###########               hhhhhhhhhhhhh                                                      #########################################################
                                                                                                                                                                                                                                                                                                               ###########               hhhhhhhhhhhhh                                                      #########################################################
                                                                                                                                                                                                                                                                                                               ###########               hhhhhhhhhhhhh                                                      #########################################################
                                                                                                                                                                                                                                                                                                               ###########               hhhhhhhhhhhhh                                                    ###########################################################
                                                                                                                                                                                                                                                                                                               ##############       hhhhhhhhhhhhhhhhhhhh                                                  ###########################################################
                                                                                                                                                                                                                                                                                                               ##############       hhhhhhhhhhhhhhhhhhhh                                                  ###########################################################
                                                                                                                                                                                                                                                                                                               ##############       hhhhhhhhhhhhhhhhhhhh                                                 ############################################################
                                                                                                                                                                                                                                                                                                               ##############   hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh                                          ############################################################
                                                                                                                                                                                                                                                                                                               ##############   hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh                                          ############################################################
                                                                                                                                                                                                                                                                                                               ##############   hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh                                         #############################################################
                                                                                                                                                                                                                                                                                                               ###############   hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh                                        #############################################################
#################################################################################################                                                                                                                                                                                                              ###############   hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh                                      ###############################################################
                          #                                            #                        #                                                                                                                                                                                                              ##################hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh                                      ###############################################################
                          #                                            #                        #                                                                                                                                                                                                              ##################     hhhhhhhhhhhhhhhhhhhhhhhhhh                                      ###############################################################
                          #                                            #                        #                                                                                                                                                                                                              ##################  hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh                                   ################################################################
                          #                                            #                        #                                                                                                                                                                                                              ##################  hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh                                   ################################################################
                          #                                            #                        #                                                                                                                                                                                                              ##################  hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh          hhhhhhhhhhhhhhhh         ################################################################
                          #                                            #                        #                                                                                                                                                                                                              ##################    hhhhhhhhhhhhhhhhhhhhhh                 hhhhhhhhhhhhhhhh ########################################################################
                          #                                            #                        #                                                                                                                                                                                                              ########################################                     hhhhhhhhhhhhhhhh ########################################################################
                          #                                            #                        #                                                                                                                                                                                                              ########################################                     hhhhhhhhhhhhhhhh ########################################################################
                          ##############################################                        #                                                                                                                                                                                                              ########################################                     hhhhhhhhhhhhhhhh ########################################################################
                                                33333333                                        #                                                                                                                                                                                                              ########################################                     hhhhhhhhhhhhhhhh#########################################################################
                                                                                                #                                                                                                                                                                                                              ########################################                     hhhhhhhhhhhhhhhh#########################################################################
                                                                                                #                                                                                                                                                                                                              ########################################                     hhhhhhhhhhhhhhhh#########################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################             hhhhhhhhhhhhhhhh   ###########################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################             hhhhhhhhhhhhhhhh   ###########################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################             hhhhhhhhhhhhhhhhh#############################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################             hhhhhhhhhhhhhhhhh#############################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                  hhhhhhhhhh  #############################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                  hhhhhhhhhh  #############################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                     ######################################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                     ######################################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                     ######################################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                     ######################################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                     ######################################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                     ######################################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                  #########################################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                  #########################################################################################
                                                                                                #                                                                                                                                                                                                              ###########################################                  #########################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ##### #########################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
                                                                                                #                                                                                                                                                                                                              ################################################       ###############################################################################################
############################################                #####################################                                                                                                                                                                                                              ################################################       ###############################################################################################
                                           #RRRRRRRRRRRRRRRR#                                                                                                                                                                                                                                                  ################################################       ###############################################################################################
                                           #                #                                                                                                                                                                                                                                                  ################################################       ###############################################################################################
                                                                                                                                                                                                                                                                                                ###############################################################       ##############                              ###################################################
                                                                                                                                                                                                                                                                                                ###############################################################       ##############  #######################     ###################################################
                                                                                                                                                                                                                                                                                                ########                    ##              ####  #############       ##############  #                     #  ######################################################
                                                                                                                                                                                                                                                                                                ########                    ##              ####  #############       ##############  #                     #   #####################################################
                                                                                                                                                                                                                                                                                                ######## #############      ##              ####  #############       ##############  #                     #   #####################################################
                                                                                                                                                                                                                                                                                                ######## #############      ##              ####  #############       ##############  #                     #   #####################################################
                                                                                                                                                                                                                                                                                                ######## #############      ##      #       ####  #############       ##############  #                     #   #####################################################
                                                                                                                                                                                                                                                                                                ####     #############      ##     #P#      ####    ###########       ###########     #                     #  ######################################################
                                                                                                                                                                                                                                                                                                ####     #############      ##     # #      ####                         ########     #                     #  ######################################################
